,wavenumber,absorbance
949,5666.61232,-0.00029
950,5664.68359,-0.00027
951,5662.75486,-0.00013
952,5660.82613,-0.00019
953,5658.8974,-0.00018
954,5656.96867,0.00019
955,5655.03994,0.00044
956,5653.1112,0.00015
957,5651.18247,-0.00021
958,5649.25374,-0.00029
959,5647.32501,-0.00035
960,5645.39628,-0.00037
961,5643.46755,-0.00021
962,5641.53882,8e-05
963,5639.61009,0.00034
964,5637.68135,0.00036
965,5635.75262,2e-05
966,5633.82389,-0.0004
967,5631.89516,-0.00042
968,5629.96643,4e-05
969,5628.0377,0.00046
970,5626.10897,0.00044
971,5624.18024,0.00024
972,5622.2515,-1e-05
973,5620.32277,-0.00038
974,5618.39404,-0.0006
975,5616.46531,-0.00051
976,5614.53658,-0.0002
977,5612.60785,0.00018
978,5610.67912,0.00033
979,5608.75039,0.00021
980,5606.82166,0.00031
981,5604.89292,0.00078
982,5602.96419,0.00118
983,5601.03546,0.00108
984,5599.10673,0.00078
985,5597.178,0.0008
986,5595.24927,0.00089
987,5593.32054,0.00067
988,5591.39181,0.00025
989,5589.46307,-0.00016
990,5587.53434,-0.0004
991,5585.60561,-0.0003
992,5583.67688,0.00018
993,5581.74815,0.00062
994,5579.81942,0.00054
995,5577.89069,0.00018
996,5575.96196,1e-05
997,5574.03322,0.0001
998,5572.10449,0.00036
999,5570.17576,0.00051
1000,5568.24703,0.00023
1001,5566.3183,-0.00025
1002,5564.38957,-0.00035
1003,5562.46084,1e-05
1004,5560.53211,0.00049
1005,5558.60337,0.00073
1006,5556.67464,0.00064
1007,5554.74591,0.00053
1008,5552.81718,0.00059
1009,5550.88845,0.00068
1010,5548.95972,0.00069
1011,5547.03099,0.0007
1012,5545.10226,0.00056
1013,5543.17352,0.00032
1014,5541.24479,0.00032
1015,5539.31606,0.00052
1016,5537.38733,0.0006
1017,5535.4586,0.00075
1018,5533.52987,0.00106
1019,5531.60114,0.00115
1020,5529.67241,0.00086
1021,5527.74368,0.00059
1022,5525.81494,0.0005
1023,5523.88621,0.00038
1024,5521.95748,0.00028
1025,5520.02875,0.00028
1026,5518.10002,0.0003
1027,5516.17129,0.00046
1028,5514.24256,0.00069
1029,5512.31383,0.0006
1030,5510.38509,0.00029
1031,5508.45636,0.00018
1032,5506.52763,0.00041
1033,5504.5989,0.00069
1034,5502.67017,0.00064
1035,5500.74144,0.0002
1036,5498.81271,-6e-05
1037,5496.88398,0.00043
1038,5494.95524,0.00095
1039,5493.02651,0.00091
1040,5491.09778,0.00072
1041,5489.16905,0.00059
1042,5487.24032,0.00058
1043,5485.31159,0.0007
1044,5483.38286,0.00081
1045,5481.45413,0.0008
1046,5479.52539,0.00056
1047,5477.59666,-6e-05
1048,5475.66793,-0.00043
1049,5473.7392,-3e-05
1050,5471.81047,0.00035
1051,5469.88174,0.00035
1052,5467.95301,0.00044
1053,5466.02428,0.00055
1054,5464.09554,0.00042
1055,5462.16681,0.0001
1056,5460.23808,-1e-05
1057,5458.30935,7e-05
1058,5456.38062,0.00016
1059,5454.45189,0.00047
1060,5452.52316,0.0007
1061,5450.59443,0.00052
1062,5448.6657,0.00028
1063,5446.73696,0.00022
1064,5444.80823,0.00032
1065,5442.8795,0.00026
1066,5440.95077,0.00012
1067,5439.02204,0.00032
1068,5437.09331,0.00016
1069,5435.16458,-0.0002
1070,5433.23585,-8e-05
1071,5431.30711,-0.00037
1072,5429.37838,-0.00098
1073,5427.44965,-0.00062
1074,5425.52092,0.00016
1075,5423.59219,0.00046
1076,5421.66346,0.00039
1077,5419.73473,0.00013
1078,5417.806,-0.00035
1079,5415.87726,-0.00103
1080,5413.94853,-0.0013
1081,5412.0198,-0.00088
1082,5410.09107,-0.00048
1083,5408.16234,-0.00029
1084,5406.23361,-0.00014
1085,5404.30488,4e-05
1086,5402.37615,0.00031
1087,5400.44741,0.00042
1088,5398.51868,0.00025
1089,5396.58995,-0.00012
1090,5394.66122,-0.00035
1091,5392.73249,7e-05
1092,5390.80376,0.00063
1093,5388.87503,0.00044
1094,5386.9463,-0.0
1095,5385.01756,0.00018
1096,5383.08883,0.00067
1097,5381.1601,0.00085
1098,5379.23137,0.00057
1099,5377.30264,0.0001
1100,5375.37391,6e-05
1101,5373.44518,0.00033
1102,5371.51645,0.00039
1103,5369.58772,0.00032
1104,5367.65898,0.00023
1105,5365.73025,6e-05
1106,5363.80152,-1e-05
1107,5361.87279,0.00013
1108,5359.94406,0.00036
1109,5358.01533,0.00054
1110,5356.0866,0.00025
1111,5354.15787,-0.00024
1112,5352.22913,-8e-05
1113,5350.3004,0.00026
1114,5348.37167,-6e-05
1115,5346.44294,-0.00084
1116,5344.51421,-0.00107
1117,5342.58548,-0.00052
1118,5340.65675,-0.00067
1119,5338.72802,-0.00119
1120,5336.79928,-0.00064
1121,5334.87055,0.00024
1122,5332.94182,0.00044
1123,5331.01309,0.00018
1124,5329.08436,-0.00017
1125,5327.15563,-0.00014
1126,5325.2269,0.00032
1127,5323.29817,0.00056
1128,5321.36943,0.00053
1129,5319.4407,0.0004
1130,5317.51197,9e-05
1131,5315.58324,-9e-05
1132,5313.65451,0.00017
1133,5311.72578,0.00059
1134,5309.79705,0.00064
1135,5307.86832,0.00041
1136,5305.93958,0.00046
1137,5304.01085,0.00064
1138,5302.08212,0.00064
1139,5300.15339,0.00081
1140,5298.22466,0.00123
1141,5296.29593,0.00158
1142,5294.3672,0.00166
1143,5292.43847,0.00147
1144,5290.50974,0.00131
1145,5288.581,0.00153
1146,5286.65227,0.00178
1147,5284.72354,0.00198
1148,5282.79481,0.0023
1149,5280.86608,0.00268
1150,5278.93735,0.00312
1151,5277.00862,0.00345
1152,5275.07989,0.00344
1153,5273.15115,0.00318
1154,5271.22242,0.00288
1155,5269.29369,0.00287
1156,5267.36496,0.0031
1157,5265.43623,0.00315
1158,5263.5075,0.00327
1159,5261.57877,0.00381
1160,5259.65004,0.00435
1161,5257.7213,0.0045
1162,5255.79257,0.00442
1163,5253.86384,0.00471
1164,5251.93511,0.00487
1165,5250.00638,0.00433
1166,5248.07765,0.00398
1167,5246.14892,0.00443
1168,5244.22019,0.00503
1169,5242.29145,0.00546
1170,5240.36272,0.00557
1171,5238.43399,0.00548
1172,5236.50526,0.00546
1173,5234.57653,0.00551
1174,5232.6478,0.0055
1175,5230.71907,0.00546
1176,5228.79034,0.00526
1177,5226.8616,0.00484
1178,5224.93287,0.00494
1179,5223.00414,0.0056
1180,5221.07541,0.0059
1181,5219.14668,0.00587
1182,5217.21795,0.00601
1183,5215.28922,0.00615
1184,5213.36049,0.00604
1185,5211.43176,0.00569
1186,5209.50302,0.00513
1187,5207.57429,0.00474
1188,5205.64556,0.00489
1189,5203.71683,0.0053
1190,5201.7881,0.00558
1191,5199.85937,0.00573
1192,5197.93064,0.00571
1193,5196.00191,0.00574
1194,5194.07317,0.00587
1195,5192.14444,0.00587
1196,5190.21571,0.00571
1197,5188.28698,0.00543
1198,5186.35825,0.00511
1199,5184.42952,0.00515
1200,5182.50079,0.00547
1201,5180.57206,0.00556
1202,5178.64332,0.00564
1203,5176.71459,0.00593
1204,5174.78586,0.0062
1205,5172.85713,0.0062
1206,5170.9284,0.00599
1207,5168.99967,0.00579
1208,5167.07094,0.00558
1209,5165.14221,0.00525
1210,5163.21347,0.00507
1211,5161.28474,0.00516
1212,5159.35601,0.00522
1213,5157.42728,0.00511
1214,5155.49855,0.00489
1215,5153.56982,0.0047
1216,5151.64109,0.00483
1217,5149.71236,0.00517
1218,5147.78362,0.00526
1219,5145.85489,0.00507
1220,5143.92616,0.00486
1221,5141.99743,0.00475
1222,5140.0687,0.00468
1223,5138.13997,0.00443
1224,5136.21124,0.00409
1225,5134.28251,0.00397
1226,5132.35378,0.00395
1227,5130.42504,0.00392
1228,5128.49631,0.00403
1229,5126.56758,0.00425
1230,5124.63885,0.00437
1231,5122.71012,0.00441
1232,5120.78139,0.00438
1233,5118.85266,0.00425
1234,5116.92393,0.00413
1235,5114.99519,0.00401
1236,5113.06646,0.00379
1237,5111.13773,0.00349
1238,5109.209,0.00328
1239,5107.28027,0.00316
1240,5105.35154,0.00305
1241,5103.42281,0.00305
1242,5101.49408,0.00323
1243,5099.56534,0.00336
1244,5097.63661,0.00333
1245,5095.70788,0.00323
1246,5093.77915,0.00303
1247,5091.85042,0.00279
1248,5089.92169,0.00277
1249,5087.99296,0.00303
1250,5086.06423,0.0033
1251,5084.13549,0.00325
1252,5082.20676,0.0028
1253,5080.27803,0.00232
1254,5078.3493,0.00217
1255,5076.42057,0.0023
1256,5074.49184,0.00244
1257,5072.56311,0.00243
1258,5070.63438,0.0024
1259,5068.70564,0.00255
1260,5066.77691,0.00262
1261,5064.84818,0.00231
1262,5062.91945,0.00199
1263,5060.99072,0.00192
1264,5059.06199,0.00187
1265,5057.13326,0.00178
1266,5055.20453,0.00164
1267,5053.2758,0.00137
1268,5051.34706,0.00114
1269,5049.41833,0.00121
1270,5047.4896,0.00155
1271,5045.56087,0.00185
1272,5043.63214,0.00177
1273,5041.70341,0.00137
1274,5039.77468,0.0011
1275,5037.84595,0.00121
1276,5035.91721,0.00147
1277,5033.98848,0.00161
1278,5032.05975,0.00161
1279,5030.13102,0.00155
1280,5028.20229,0.00149
1281,5026.27356,0.00139
1282,5024.34483,0.00134
1283,5022.4161,0.00143
1284,5020.48736,0.00149
1285,5018.55863,0.00141
1286,5016.6299,0.0013
1287,5014.70117,0.00117
1288,5012.77244,0.00105
1289,5010.84371,0.00103
1290,5008.91498,0.00102
1291,5006.98625,0.00102
1292,5005.05751,0.00111
1293,5003.12878,0.0012
1294,5001.20005,0.00118
1295,4999.27132,0.00105
1296,4997.34259,0.00087
1297,4995.41386,0.00065
1298,4993.48513,0.0005
1299,4991.5564,0.00058
1300,4989.62766,0.00078
1301,4987.69893,0.00083
1302,4985.7702,0.00074
1303,4983.84147,0.00073
1304,4981.91274,0.00072
1305,4979.98401,0.00051
1306,4978.05528,0.0002
1307,4976.12655,-0.0
1308,4974.19782,-2e-05
1309,4972.26908,-1e-05
1310,4970.34035,1e-05
1311,4968.41162,0.00022
1312,4966.48289,0.00057
1313,4964.55416,0.00073
1314,4962.62543,0.00061
1315,4960.6967,0.00044
1316,4958.76797,0.00049
1317,4956.83923,0.00059
1318,4954.9105,0.0005
1319,4952.98177,0.00037
1320,4951.05304,0.00041
1321,4949.12431,0.0005
1322,4947.19558,0.00046
1323,4945.26685,0.00041
1324,4943.33812,0.00048
1325,4941.40938,0.00051
1326,4939.48065,0.00039
1327,4937.55192,0.00026
1328,4935.62319,0.00032
1329,4933.69446,0.00054
1330,4931.76573,0.00066
1331,4929.837,0.0005
1332,4927.90827,0.00027
1333,4925.97953,0.0002
1334,4924.0508,0.00027
1335,4922.12207,0.00038
1336,4920.19334,0.00041
1337,4918.26461,0.00033
1338,4916.33588,0.00024
1339,4914.40715,0.0002
1340,4912.47842,0.00024
1341,4910.54968,0.00026
1342,4908.62095,0.00013
1343,4906.69222,-4e-05
1344,4904.76349,3e-05
1345,4902.83476,0.00025
1346,4900.90603,0.00032
1347,4898.9773,0.00025
1348,4897.04857,0.00022
1349,4895.11984,0.00033
1350,4893.1911,0.00044
1351,4891.26237,0.00043
1352,4889.33364,0.00037
1353,4887.40491,0.00042
1354,4885.47618,0.0006
1355,4883.54745,0.0007
1356,4881.61872,0.00055
1357,4879.68999,0.0003
1358,4877.76125,0.0002
1359,4875.83252,0.00021
1360,4873.90379,0.00016
1361,4871.97506,0.0001
1362,4870.04633,0.00016
1363,4868.1176,0.00031
1364,4866.18887,0.00033
1365,4864.26014,0.00022
1366,4862.3314,8e-05
1367,4860.40267,-0.0
1368,4858.47394,8e-05
1369,4856.54521,0.0003
1370,4854.61648,0.00046
1371,4852.68775,0.00055
1372,4850.75902,0.00067
1373,4848.83029,0.00066
1374,4846.90155,0.00049
1375,4844.97282,0.0004
1376,4843.04409,0.00043
1377,4841.11536,0.00042
1378,4839.18663,0.00036
1379,4837.2579,0.00044
1380,4835.32917,0.00054
1381,4833.40044,0.00052
1382,4831.4717,0.00047
1383,4829.54297,0.0005
1384,4827.61424,0.00074
1385,4825.68551,0.001
1386,4823.75678,0.00103
1387,4821.82805,0.00088
1388,4819.89932,0.00072
1389,4817.97059,0.00065
1390,4816.04186,0.00068
1391,4814.11312,0.00068
1392,4812.18439,0.00047
1393,4810.25566,0.00021
1394,4808.32693,0.00021
1395,4806.3982,0.00033
1396,4804.46947,0.00041
1397,4802.54074,0.00044
1398,4800.61201,0.00045
1399,4798.68327,0.00045
1400,4796.75454,0.00044
1401,4794.82581,0.00047
1402,4792.89708,0.00055
1403,4790.96835,0.00059
1404,4789.03962,0.00057
1405,4787.11089,0.00055
1406,4785.18216,0.00057
1407,4783.25342,0.00058
1408,4781.32469,0.00057
1409,4779.39596,0.00056
1410,4777.46723,0.00053
1411,4775.5385,0.00048
1412,4773.60977,0.00055
1413,4771.68104,0.00072
1414,4769.75231,0.00072
1415,4767.82357,0.0005
1416,4765.89484,0.00035
1417,4763.96611,0.00039
1418,4762.03738,0.00052
1419,4760.10865,0.00062
1420,4758.17992,0.00061
1421,4756.25119,0.00044
1422,4754.32246,0.00024
1423,4752.39372,9e-05
1424,4750.46499,0.0
1425,4748.53626,-3e-05
1426,4746.60753,-8e-05
1427,4744.6788,-0.00012
1428,4742.75007,-0.00012
1429,4740.82134,-0.00021
1430,4738.89261,-0.00042
1431,4736.96388,-0.00067
1432,4735.03514,-0.00087
1433,4733.10641,-0.00086
1434,4731.17768,-0.00074
1435,4729.24895,-0.00075
1436,4727.32022,-0.00081
1437,4725.39149,-0.00078
1438,4723.46276,-0.00069
1439,4721.53403,-0.00061
1440,4719.60529,-0.00048
1441,4717.67656,-0.00037
1442,4715.74783,-0.00041
1443,4713.8191,-0.00053
1444,4711.89037,-0.00057
1445,4709.96164,-0.00045
1446,4708.03291,-0.00032
1447,4706.10418,-0.00025
1448,4704.17544,-0.00018
1449,4702.24671,1e-05
1450,4700.31798,0.00029
1451,4698.38925,0.00044
1452,4696.46052,0.00027
1453,4694.53179,-7e-05
1454,4692.60306,-0.00032
1455,4690.67433,-0.00044
1456,4688.74559,-0.00049
1457,4686.81686,-0.00039
1458,4684.88813,-0.00022
1459,4682.9594,-0.00017
1460,4681.03067,-0.00032
1461,4679.10194,-0.0005
1462,4677.17321,-0.00038
1463,4675.24448,-7e-05
1464,4673.31574,2e-05
1465,4671.38701,-0.0002
1466,4669.45828,-0.00047
1467,4667.52955,-0.00052
1468,4665.60082,-0.00036
1469,4663.67209,-0.00023
1470,4661.74336,-0.0002
1471,4659.81463,-0.00019
1472,4657.8859,-0.00015
1473,4655.95716,-2e-05
1474,4654.02843,8e-05
1475,4652.0997,2e-05
1476,4650.17097,-0.0
1477,4648.24224,0.00016
1478,4646.31351,0.00019
1479,4644.38478,3e-05
1480,4642.45605,-4e-05
1481,4640.52731,-0.0
1482,4638.59858,-5e-05
1483,4636.66985,-0.0001
1484,4634.74112,-1e-05
1485,4632.81239,0.00014
1486,4630.88366,0.00021
1487,4628.95493,0.00021
1488,4627.0262,0.00027
1489,4625.09746,0.00029
1490,4623.16873,0.00025
1491,4621.24,0.00016
1492,4619.31127,1e-05
1493,4617.38254,-5e-05
1494,4615.45381,6e-05
1495,4613.52508,0.00025
1496,4611.59635,0.00038
1497,4609.66761,0.00034
1498,4607.73888,0.00018
1499,4605.81015,0.00011
1500,4603.88142,0.00021
1501,4601.95269,0.00032
1502,4600.02396,0.00042
1503,4598.09523,0.00061
1504,4596.1665,0.00066
1505,4594.23776,0.00051
1506,4592.30903,0.00045
1507,4590.3803,0.00055
1508,4588.45157,0.00053
1509,4586.52284,0.0004
1510,4584.59411,0.00044
1511,4582.66538,0.00058
1512,4580.73665,0.0006
1513,4578.80792,0.0005
1514,4576.87918,0.00047
1515,4574.95045,0.00055
1516,4573.02172,0.00061
1517,4571.09299,0.00059
1518,4569.16426,0.00056
1519,4567.23553,0.00056
1520,4565.3068,0.00054
1521,4563.37807,0.00042
1522,4561.44933,0.00027
1523,4559.5206,0.00025
1524,4557.59187,0.00023
1525,4555.66314,0.00014
1526,4553.73441,0.00014
1527,4551.80568,0.00026
1528,4549.87695,0.00032
1529,4547.94822,0.00028
1530,4546.01948,0.0002
1531,4544.09075,7e-05
1532,4542.16202,-3e-05
1533,4540.23329,-5e-05
1534,4538.30456,-6e-05
1535,4536.37583,-8e-05
1536,4534.4471,-6e-05
1537,4532.51837,-3e-05
1538,4530.58963,0.0
1539,4528.6609,6e-05
1540,4526.73217,7e-05
1541,4524.80344,-3e-05
1542,4522.87471,-0.0001
1543,4520.94598,-3e-05
1544,4519.01725,6e-05
1545,4517.08852,0.00011
1546,4515.15978,9e-05
1547,4513.23105,2e-05
1548,4511.30232,-6e-05
1549,4509.37359,-0.00018
1550,4507.44486,-0.0002
1551,4505.51613,-0.0001
1552,4503.5874,-5e-05
1553,4501.65867,-0.00016
1554,4499.72994,-0.00027
1555,4497.8012,-0.00025
1556,4495.87247,-0.00023
1557,4493.94374,-0.00034
1558,4492.01501,-0.00046
1559,4490.08628,-0.00049
1560,4488.15755,-0.00052
1561,4486.22882,-0.00055
1562,4484.30009,-0.00051
1563,4482.37135,-0.00045
1564,4480.44262,-0.00044
1565,4478.51389,-0.00042
1566,4476.58516,-0.0004
1567,4474.65643,-0.00051
1568,4472.7277,-0.0007
1569,4470.79897,-0.00087
1570,4468.87024,-0.0009
1571,4466.9415,-0.00077
1572,4465.01277,-0.00062
1573,4463.08404,-0.00058
1574,4461.15531,-0.00064
1575,4459.22658,-0.00064
1576,4457.29785,-0.00051
1577,4455.36912,-0.00041
1578,4453.44039,-0.00043
1579,4451.51165,-0.00046
1580,4449.58292,-0.00052
1581,4447.65419,-0.00063
1582,4445.72546,-0.00059
1583,4443.79673,-0.00042
1584,4441.868,-0.00027
1585,4439.93927,-0.00019
1586,4438.01054,-8e-05
1587,4436.0818,0.0001
1588,4434.15307,0.00015
1589,4432.22434,4e-05
1590,4430.29561,-3e-05
1591,4428.36688,1e-05
1592,4426.43815,3e-05
1593,4424.50942,0.0
1594,4422.58069,-0.0
1595,4420.65196,0.0
1596,4418.72322,2e-05
1597,4416.79449,0.00012
1598,4414.86576,0.00028
1599,4412.93703,0.0004
1600,4411.0083,0.00046
1601,4409.07957,0.00044
1602,4407.15084,0.00043
1603,4405.22211,0.00048
1604,4403.29337,0.00044
1605,4401.36464,0.00031
1606,4399.43591,0.00023
1607,4397.50718,0.00022
1608,4395.57845,0.00032
1609,4393.64972,0.00061
1610,4391.72099,0.00091
1611,4389.79226,0.00093
1612,4387.86352,0.00073
1613,4385.93479,0.0005
1614,4384.00606,0.00034
1615,4382.07733,0.00034
1616,4380.1486,0.00041
1617,4378.21987,0.0004
1618,4376.29114,0.00036
1619,4374.36241,0.00037
1620,4372.43367,0.00045
1621,4370.50494,0.00054
1622,4368.57621,0.00047
1623,4366.64748,0.00035
1624,4364.71875,0.00046
1625,4362.79002,0.00072
1626,4360.86129,0.00082
1627,4358.93256,0.00076
1628,4357.00382,0.00071
1629,4355.07509,0.00072
1630,4353.14636,0.00074
1631,4351.21763,0.00075
1632,4349.2889,0.00076
1633,4347.36017,0.00077
1634,4345.43144,0.00076
1635,4343.50271,0.0008
1636,4341.57398,0.0008
1637,4339.64524,0.00071
1638,4337.71651,0.00067
1639,4335.78778,0.00076
1640,4333.85905,0.00085
1641,4331.93032,0.00076
1642,4330.00159,0.00052
1643,4328.07286,0.00033
1644,4326.14413,0.00038
1645,4324.21539,0.00061
1646,4322.28666,0.00069
1647,4320.35793,0.0005
1648,4318.4292,0.00026
1649,4316.50047,0.00014
1650,4314.57174,0.0001
1651,4312.64301,4e-05
1652,4310.71428,0.0
1653,4308.78554,7e-05
1654,4306.85681,0.00017
1655,4304.92808,0.0001
1656,4302.99935,-0.00014
1657,4301.07062,-0.00037
1658,4299.14189,-0.00041
1659,4297.21316,-0.0003
1660,4295.28443,-0.00018
1661,4293.35569,-0.00011
1662,4291.42696,-1e-05
1663,4289.49823,0.00013
1664,4287.5695,0.00012
1665,4285.64077,-6e-05
1666,4283.71204,-0.00022
1667,4281.78331,-0.00026
1668,4279.85458,-0.00018
1669,4277.92584,-0.0
1670,4275.99711,7e-05
1671,4274.06838,3e-05
1672,4272.13965,0.0001
1673,4270.21092,0.00022
1674,4268.28219,0.00025
1675,4266.35346,0.00027
1676,4264.42473,0.00032
1677,4262.496,0.00028
1678,4260.56726,0.00021
1679,4258.63853,0.00023
1680,4256.7098,0.00023
1681,4254.78107,0.00012
1682,4252.85234,2e-05
1683,4250.92361,1e-05
1684,4248.99488,5e-05
1685,4247.06615,5e-05
1686,4245.13741,-6e-05
1687,4243.20868,-0.00023
1688,4241.27995,-0.00033
1689,4239.35122,-0.00028
1690,4237.42249,-0.00021
1691,4235.49376,-0.00022
1692,4233.56503,-0.00025
1693,4231.6363,-0.00024
1694,4229.70756,-0.00019
1695,4227.77883,-8e-05
1696,4225.8501,0.0
1697,4223.92137,1e-05
1698,4221.99264,-1e-05
1699,4220.06391,-3e-05
1700,4218.13518,-4e-05
1701,4216.20645,-3e-05
1702,4214.27771,1e-05
1703,4212.34898,8e-05
1704,4210.42025,0.00011
1705,4208.49152,0.00017
1706,4206.56279,0.0002
1707,4204.63406,0.00012
1708,4202.70533,2e-05
1709,4200.7766,-0.0
1710,4198.84786,-3e-05
1711,4196.91913,-5e-05
1712,4194.9904,-0.0001
1713,4193.06167,-0.00012
1714,4191.13294,-7e-05
1715,4189.20421,-2e-05
1716,4187.27548,-8e-05
1717,4185.34675,-0.00019
1718,4183.41802,-0.00018
1719,4181.48928,-6e-05
1720,4179.56055,-7e-05
1721,4177.63182,-0.00022
1722,4175.70309,-0.00026
1723,4173.77436,-0.00015
1724,4171.84563,-0.00011
1725,4169.9169,-0.00021
1726,4167.98817,-0.00035
1727,4166.05943,-0.00046
1728,4164.1307,-0.00052
1729,4162.20197,-0.00053
1730,4160.27324,-0.0005
1731,4158.34451,-0.00047
1732,4156.41578,-0.00047
1733,4154.48705,-0.0004
1734,4152.55832,-0.00027
1735,4150.62958,-0.0002
1736,4148.70085,-0.00026
1737,4146.77212,-0.00043
1738,4144.84339,-0.0005
1739,4142.91466,-0.00046
1740,4140.98593,-0.00048
1741,4139.0572,-0.00056
1742,4137.12847,-0.0006
1743,4135.19973,-0.00051
1744,4133.271,-0.00035
1745,4131.34227,-0.00027
1746,4129.41354,-0.00026
1747,4127.48481,-0.00022
1748,4125.55608,-0.0002
1749,4123.62735,-0.00022
1750,4121.69862,-0.00021
1751,4119.76988,-0.0002
1752,4117.84115,-0.00028
1753,4115.91242,-0.00042
1754,4113.98369,-0.00043
1755,4112.05496,-0.00028
1756,4110.12623,-0.0002
1757,4108.1975,-0.00029
1758,4106.26877,-0.00042
1759,4104.34004,-0.00038
1760,4102.4113,-0.00016
1761,4100.48257,3e-05
1762,4098.55384,4e-05
1763,4096.62511,-0.00016
1764,4094.69638,-0.00035
1765,4092.76765,-0.00035
1766,4090.83892,-0.0002
1767,4088.91019,-2e-05
1768,4086.98145,0.00013
1769,4085.05272,0.00018
1770,4083.12399,0.00018
1771,4081.19526,0.0002
1772,4079.26653,0.00024
1773,4077.3378,0.00026
1774,4075.40907,0.00032
1775,4073.48034,0.00044
1776,4071.5516,0.00052
1777,4069.62287,0.00051
1778,4067.69414,0.00054
1779,4065.76541,0.00059
1780,4063.83668,0.00057
1781,4061.90795,0.00046
1782,4059.97922,0.00053
1783,4058.05049,0.00072
1784,4056.12175,0.00076
1785,4054.19302,0.00072
1786,4052.26429,0.00081
1787,4050.33556,0.0009
1788,4048.40683,0.00078
1789,4046.4781,0.00048
1790,4044.54937,0.00037
1791,4042.62064,0.00059
1792,4040.6919,0.00085
1793,4038.76317,0.00096
1794,4036.83444,0.00095
1795,4034.90571,0.00086
1796,4032.97698,0.0008
1797,4031.04825,0.00087
1798,4029.11952,0.00092
1799,4027.19079,0.00076
1800,4025.26206,0.00064
1801,4023.33332,0.0007
1802,4021.40459,0.00071
1803,4019.47586,0.00065
1804,4017.54713,0.00063
1805,4015.6184,0.00065
1806,4013.68967,0.00069
1807,4011.76094,0.00066
1808,4009.83221,0.00052
1809,4007.90347,0.00048
1810,4005.97474,0.0006
1811,4004.04601,0.00069
1812,4002.11728,0.00071
1813,4000.18855,0.00075
1814,3998.25982,0.00073
1815,3996.33109,0.0007
1816,3994.40236,0.0007
1817,3992.47362,0.00071
1818,3990.54489,0.00066
1819,3988.61616,0.00061
1820,3986.68743,0.00054
1821,3984.7587,0.00045
1822,3982.82997,0.00036
1823,3980.90124,0.00033
1824,3978.97251,0.00031
1825,3977.04377,0.00025
1826,3975.11504,0.00022
1827,3973.18631,0.00024
1828,3971.25758,0.00021
1829,3969.32885,0.00013
1830,3967.40012,9e-05
1831,3965.47139,9e-05
1832,3963.54266,1e-05
1833,3961.61392,-0.0001
1834,3959.68519,-0.0002
1835,3957.75646,-0.00029
1836,3955.82773,-0.00034
1837,3953.899,-0.00037
1838,3951.97027,-0.00047
1839,3950.04154,-0.00063
1840,3948.11281,-0.00074
1841,3946.18408,-0.00073
1842,3944.25534,-0.00081
1843,3942.32661,-0.00086
1844,3940.39788,-0.00079
1845,3938.46915,-0.00082
1846,3936.54042,-0.001
1847,3934.61169,-0.00145
1848,3932.68296,-0.0019
1849,3930.75423,-0.0019
1850,3928.82549,-0.00173
1851,3926.89676,-0.00179
1852,3924.96803,-0.00184
1853,3923.0393,-0.00173
1854,3921.11057,-0.00185
1855,3919.18184,-0.00229
1856,3917.25311,-0.00264
1857,3915.32438,-0.00266
1858,3913.39564,-0.00267
1859,3911.46691,-0.00274
1860,3909.53818,-0.00258
1861,3907.60945,-0.00243
1862,3905.68072,-0.00261
1863,3903.75199,-0.00287
1864,3901.82326,-0.003
