,wavenumber,absorbance
1865,3899.89453,-0.00313
1866,3897.96579,-0.00317
1867,3896.03706,-0.00331
1868,3894.10833,-0.00379
1869,3892.1796,-0.00411
1870,3890.25087,-0.00373
1871,3888.32214,-0.0037
1872,3886.39341,-0.00431
1873,3884.46468,-0.00428
1874,3882.53594,-0.00428
1875,3880.60721,-0.00467
1876,3878.67848,-0.00456
1877,3876.74975,-0.00448
1878,3874.82102,-0.00465
1879,3872.89229,-0.00474
1880,3870.96356,-0.00507
1881,3869.03483,-0.00496
1882,3867.1061,-0.00484
1883,3865.17736,-0.00542
1884,3863.24863,-0.00574
1885,3861.3199,-0.00547
1886,3859.39117,-0.00483
1887,3857.46244,-0.00443
1888,3855.53371,-0.0051
1889,3853.60498,-0.00573
1890,3851.67625,-0.00521
1891,3849.74751,-0.00516
1892,3847.81878,-0.00579
1893,3845.89005,-0.00617
1894,3843.96132,-0.00606
1895,3842.03259,-0.00576
1896,3840.10386,-0.00591
1897,3838.17513,-0.00619
1898,3836.2464,-0.00593
1899,3834.31766,-0.00586
1900,3832.38893,-0.00622
1901,3830.4602,-0.00632
1902,3828.53147,-0.00623
1903,3826.60274,-0.006
1904,3824.67401,-0.00574
1905,3822.74528,-0.00599
1906,3820.81655,-0.00579
1907,3818.88781,-0.00538
1908,3816.95908,-0.00612
1909,3815.03035,-0.00643
1910,3813.10162,-0.00584
1911,3811.17289,-0.00559
1912,3809.24416,-0.00581
1913,3807.31543,-0.00572
1914,3805.3867,-0.00496
1915,3803.45796,-0.00504
1916,3801.52923,-0.00547
1917,3799.6005,-0.00494
1918,3797.67177,-0.00475
1919,3795.74304,-0.00492
1920,3793.81431,-0.00475
1921,3791.88558,-0.0047
1922,3789.95685,-0.00473
1923,3788.02812,-0.00465
1924,3786.09938,-0.00447
1925,3784.17065,-0.00417
1926,3782.24192,-0.004
1927,3780.31319,-0.00406
1928,3778.38446,-0.00386
1929,3776.45573,-0.00347
1930,3774.527,-0.00325
1931,3772.59827,-0.00325
1932,3770.66953,-0.00336
1933,3768.7408,-0.00322
1934,3766.81207,-0.00312
1935,3764.88334,-0.00304
1936,3762.95461,-0.00295
1937,3761.02588,-0.00315
1938,3759.09715,-0.00303
1939,3757.16842,-0.00231
1940,3755.23968,-0.00168
1941,3753.31095,-0.00164
1942,3751.38222,-0.00149
1943,3749.45349,-0.00045
1944,3747.52476,0.00012
1945,3745.59603,-0.00069
1946,3743.6673,-0.0003
1947,3741.73857,0.00131
1948,3739.80983,0.00184
1949,3737.8811,0.00177
1950,3735.95237,0.00225
1951,3734.02364,0.00324
1952,3732.09491,0.0042
1953,3730.16618,0.00511
1954,3728.23745,0.00566
1955,3726.30872,0.00626
1956,3724.37998,0.00748
1957,3722.45125,0.00886
1958,3720.52252,0.01025
1959,3718.59379,0.01181
1960,3716.66506,0.01351
1961,3714.73633,0.01495
1962,3712.8076,0.01625
1963,3710.87887,0.01819
1964,3708.95014,0.02052
1965,3707.0214,0.02265
1966,3705.09267,0.02459
1967,3703.16394,0.02655
1968,3701.23521,0.02895
1969,3699.30648,0.03158
1970,3697.37775,0.03401
1971,3695.44902,0.03657
1972,3693.52029,0.03918
1973,3691.59155,0.04152
1974,3689.66282,0.04395
1975,3687.73409,0.04717
1976,3685.80536,0.05062
1977,3683.87663,0.05366
1978,3681.9479,0.05689
1979,3680.01917,0.06061
1980,3678.09044,0.0642
1981,3676.1617,0.06804
1982,3674.23297,0.07272
1983,3672.30424,0.07633
1984,3670.37551,0.07906
1985,3668.44678,0.08296
1986,3666.51805,0.08681
1987,3664.58932,0.08991
1988,3662.66059,0.09317
1989,3660.73185,0.09663
1990,3658.80312,0.09974
1991,3656.87439,0.10282
1992,3654.94566,0.10655
1993,3653.01693,0.10974
1994,3651.0882,0.11187
1995,3649.15947,0.11456
1996,3647.23074,0.11807
1997,3645.302,0.1211
1998,3643.37327,0.12346
1999,3641.44454,0.12588
2000,3639.51581,0.12855
2001,3637.58708,0.13113
2002,3635.65835,0.13364
2003,3633.72962,0.13627
2004,3631.80089,0.13841
2005,3629.87216,0.14001
2006,3627.94342,0.14259
2007,3626.01469,0.14551
2008,3624.08596,0.14747
2009,3622.15723,0.14895
2010,3620.2285,0.15067
2011,3618.29977,0.15291
2012,3616.37104,0.15487
2013,3614.44231,0.15619
2014,3612.51357,0.15756
2015,3610.58484,0.15902
2016,3608.65611,0.16061
2017,3606.72738,0.16269
2018,3604.79865,0.16474
2019,3602.86992,0.16634
2020,3600.94119,0.16785
2021,3599.01246,0.16947
2022,3597.08372,0.17101
2023,3595.15499,0.17254
2024,3593.22626,0.17424
2025,3591.29753,0.17567
2026,3589.3688,0.17658
2027,3587.44007,0.1778
2028,3585.51134,0.17965
2029,3583.58261,0.18134
2030,3581.65387,0.1827
2031,3579.72514,0.18411
2032,3577.79641,0.18557
2033,3575.86768,0.18695
2034,3573.93895,0.18827
2035,3572.01022,0.18954
2036,3570.08149,0.19051
2037,3568.15276,0.19143
2038,3566.22402,0.19302
2039,3564.29529,0.1948
2040,3562.36656,0.19606
2041,3560.43783,0.19715
2042,3558.5091,0.19834
2043,3556.58037,0.19955
2044,3554.65164,0.20079
2045,3552.72291,0.20218
2046,3550.79418,0.20361
2047,3548.86544,0.20468
2048,3546.93671,0.2055
2049,3545.00798,0.20654
2050,3543.07925,0.20772
2051,3541.15052,0.20878
2052,3539.22179,0.20973
2053,3537.29306,0.21062
2054,3535.36433,0.21155
2055,3533.43559,0.21263
2056,3531.50686,0.21368
2057,3529.57813,0.21461
2058,3527.6494,0.21552
2059,3525.72067,0.21654
2060,3523.79194,0.21764
2061,3521.86321,0.2187
2062,3519.93448,0.21954
2063,3518.00574,0.2202
2064,3516.07701,0.22093
2065,3514.14828,0.22177
2066,3512.21955,0.22257
2067,3510.29082,0.22328
2068,3508.36209,0.22409
2069,3506.43336,0.22493
2070,3504.50463,0.22569
2071,3502.57589,0.22658
2072,3500.64716,0.22755
2073,3498.71843,0.22835
2074,3496.7897,0.22908
2075,3494.86097,0.22985
2076,3492.93224,0.23051
2077,3491.00351,0.23107
2078,3489.07478,0.23174
2079,3487.14604,0.23247
2080,3485.21731,0.23313
2081,3483.28858,0.23373
2082,3481.35985,0.23439
2083,3479.43112,0.23505
2084,3477.50239,0.23552
2085,3475.57366,0.23601
2086,3473.64493,0.23669
2087,3471.7162,0.23741
2088,3469.78746,0.23809
2089,3467.85873,0.23878
2090,3465.93,0.23935
2091,3464.00127,0.23969
2092,3462.07254,0.2399
2093,3460.14381,0.24022
2094,3458.21508,0.24073
2095,3456.28635,0.24134
2096,3454.35761,0.242
2097,3452.42888,0.24265
2098,3450.50015,0.24318
2099,3448.57142,0.24357
2100,3446.64269,0.24402
2101,3444.71396,0.24451
2102,3442.78523,0.24485
2103,3440.8565,0.24515
2104,3438.92776,0.24545
2105,3436.99903,0.24581
2106,3435.0703,0.24629
2107,3433.14157,0.24673
2108,3431.21284,0.2471
2109,3429.28411,0.24749
2110,3427.35538,0.24792
2111,3425.42665,0.24838
2112,3423.49791,0.24883
2113,3421.56918,0.24927
2114,3419.64045,0.24973
2115,3417.71172,0.2501
2116,3415.78299,0.25037
2117,3413.85426,0.25063
2118,3411.92553,0.25083
2119,3409.9968,0.25107
2120,3408.06806,0.2515
2121,3406.13933,0.25204
2122,3404.2106,0.25247
2123,3402.28187,0.25285
2124,3400.35314,0.25314
2125,3398.42441,0.25288
2126,3396.49568,0.25295
2127,3394.56695,0.25311
2128,3392.63822,0.25334
2129,3390.70948,0.25374
2130,3388.78075,0.25424
2131,3386.85202,0.25468
2132,3384.92329,0.25496
2133,3382.99456,0.25506
2134,3381.06583,0.25521
2135,3379.1371,0.25556
2136,3377.20837,0.25588
2137,3375.27963,0.25597
2138,3373.3509,0.25608
2139,3371.42217,0.25643
2140,3369.49344,0.25677
2141,3367.56471,0.25688
2142,3365.63598,0.25693
2143,3363.70725,0.25707
2144,3361.77852,0.25724
2145,3359.84978,0.25748
2146,3357.92105,0.25779
2147,3355.99232,0.25802
2148,3354.06359,0.25812
2149,3352.13486,0.25808
2150,3350.20613,0.25796
2151,3348.2774,0.25796
2152,3346.34867,0.25815
2153,3344.41993,0.2583
2154,3342.4912,0.25839
2155,3340.56247,0.25848
2156,3338.63374,0.25842
2157,3336.70501,0.25824
2158,3334.77628,0.25811
2159,3332.84755,0.25806
2160,3330.91882,0.25811
2161,3328.99008,0.2583
2162,3327.06135,0.2585
2163,3325.13262,0.25845
2164,3323.20389,0.2582
2165,3321.27516,0.258
2166,3319.34643,0.25787
2167,3317.4177,0.25773
2168,3315.48897,0.25767
2169,3313.56024,0.25769
2170,3311.6315,0.25776
2171,3309.70277,0.25781
2172,3307.77404,0.2578
2173,3305.84531,0.25774
2174,3303.91658,0.25771
2175,3301.98785,0.25772
2176,3300.05912,0.2577
2177,3298.13039,0.25761
2178,3296.20165,0.25741
2179,3294.27292,0.25712
2180,3292.34419,0.25678
2181,3290.41546,0.25643
2182,3288.48673,0.25605
2183,3286.558,0.25563
2184,3284.62927,0.25524
2185,3282.70054,0.25496
2186,3280.7718,0.25479
2187,3278.84307,0.25464
2188,3276.91434,0.25439
2189,3274.98561,0.25398
2190,3273.05688,0.25353
2191,3271.12815,0.25324
2192,3269.19942,0.25302
2193,3267.27069,0.2527
2194,3265.34195,0.2522
2195,3263.41322,0.25166
2196,3261.48449,0.25118
2197,3259.55576,0.25071
2198,3257.62703,0.25019
2199,3255.6983,0.24967
2200,3253.76957,0.24916
2201,3251.84084,0.24869
2202,3249.9121,0.24827
2203,3247.98337,0.24776
2204,3246.05464,0.24718
2205,3244.12591,0.2467
2206,3242.19718,0.24625
2207,3240.26845,0.24569
2208,3238.33972,0.24517
2209,3236.41099,0.24473
2210,3234.48226,0.24428
2211,3232.55352,0.24375
2212,3230.62479,0.24312
2213,3228.69606,0.24256
2214,3226.76733,0.24218
2215,3224.8386,0.24183
2216,3222.90987,0.24133
2217,3220.98114,0.2407
2218,3219.05241,0.24007
2219,3217.12367,0.23949
2220,3215.19494,0.2389
2221,3213.26621,0.23832
2222,3211.33748,0.23774
2223,3209.40875,0.23716
2224,3207.48002,0.23662
2225,3205.55129,0.23608
2226,3203.62256,0.2355
2227,3201.69382,0.23488
2228,3199.76509,0.23422
2229,3197.83636,0.23355
2230,3195.90763,0.23284
2231,3193.9789,0.23216
2232,3192.05017,0.23155
2233,3190.12144,0.23093
2234,3188.19271,0.23021
2235,3186.26397,0.22938
2236,3184.33524,0.22855
2237,3182.40651,0.22776
2238,3180.47778,0.22703
2239,3178.54905,0.2264
2240,3176.62032,0.22583
2241,3174.69159,0.22522
2242,3172.76286,0.22455
2243,3170.83412,0.22381
2244,3168.90539,0.22298
2245,3166.97666,0.22219
2246,3165.04793,0.22153
2247,3163.1192,0.22092
2248,3161.19047,0.22021
2249,3159.26174,0.21944
2250,3157.33301,0.21872
2251,3155.40428,0.21803
2252,3153.47554,0.21729
2253,3151.54681,0.21653
2254,3149.61808,0.21572
2255,3147.68935,0.21484
2256,3145.76062,0.21401
2257,3143.83189,0.21337
2258,3141.90316,0.2128
2259,3139.97443,0.21217
2260,3138.04569,0.21146
2261,3136.11696,0.21069
2262,3134.18823,0.20993
2263,3132.2595,0.20916
2264,3130.33077,0.20831
2265,3128.40204,0.20747
2266,3126.47331,0.20672
2267,3124.54458,0.20596
2268,3122.61584,0.20517
2269,3120.68711,0.20449
2270,3118.75838,0.20391
2271,3116.82965,0.20338
2272,3114.90092,0.20285
2273,3112.97219,0.20229
2274,3111.04346,0.20168
2275,3109.11473,0.201
2276,3107.18599,0.20027
2277,3105.25726,0.1996
2278,3103.32853,0.19902
2279,3101.3998,0.19845
2280,3099.47107,0.19778
2281,3097.54234,0.19695
2282,3095.61361,0.19612
2283,3093.68488,0.19552
2284,3091.75614,0.19498
2285,3089.82741,0.19436
2286,3087.89868,0.19376
2287,3085.96995,0.19316
2288,3084.04122,0.19252
2289,3082.11249,0.19184
2290,3080.18376,0.1911
2291,3078.25503,0.1903
2292,3076.3263,0.18951
2293,3074.39756,0.18872
2294,3072.46883,0.18792
2295,3070.5401,0.18719
2296,3068.61137,0.18647
2297,3066.68264,0.18567
2298,3064.75391,0.1848
2299,3062.82518,0.18396
2300,3060.89645,0.18319
2301,3058.96771,0.18243
2302,3057.03898,0.18165
2303,3055.11025,0.18088
2304,3053.18152,0.18009
2305,3051.25279,0.17917
2306,3049.32406,0.17817
2307,3047.39533,0.17728
2308,3045.4666,0.17655
2309,3043.53786,0.17585
2310,3041.60913,0.17504
2311,3039.6804,0.17416
2312,3037.75167,0.17329
2313,3035.82294,0.17251
2314,3033.89421,0.17176
2315,3031.96548,0.17094
2316,3030.03675,0.17005
2317,3028.10801,0.16924
2318,3026.17928,0.16856
2319,3024.25055,0.16789
2320,3022.32182,0.16719
2321,3020.39309,0.16646
2322,3018.46436,0.16571
2323,3016.53563,0.16494
2324,3014.6069,0.16423
2325,3012.67816,0.16356
2326,3010.74943,0.16287
2327,3008.8207,0.16217
2328,3006.89197,0.16157
2329,3004.96324,0.1611
2330,3003.03451,0.16063
2331,3001.10578,0.16018
2332,2999.17705,0.15992
2333,2997.24832,0.15961
2334,2995.31958,0.15912
2335,2993.39085,0.15864
2336,2991.46212,0.15831
2337,2989.53339,0.1581
2338,2987.60466,0.15796
2339,2985.67593,0.15792
2340,2983.7472,0.15794
2341,2981.81847,0.15791
2342,2979.88973,0.15777
2343,2977.961,0.15765
2344,2976.03227,0.1576
2345,2974.10354,0.15747
2346,2972.17481,0.15722
2347,2970.24608,0.15699
2348,2968.31735,0.15696
2349,2966.38862,0.15705
2350,2964.45988,0.15705
2351,2962.53115,0.15699
2352,2960.60242,0.15699
2353,2958.67369,0.15705
2354,2956.74496,0.15717
2355,2954.81623,0.15732
2356,2952.8875,0.15741
2357,2950.95877,0.15742
2358,2949.03003,0.15753
2359,2947.1013,0.15785
2360,2945.17257,0.1582
2361,2943.24384,0.15849
2362,2941.31511,0.15879
2363,2939.38638,0.15917
2364,2937.45765,0.15963
2365,2935.52892,0.16014
2366,2933.60018,0.1606
2367,2931.67145,0.16095
2368,2929.74272,0.16114
2369,2927.81399,0.16118
2370,2925.88526,0.16107
2371,2923.95653,0.16071
2372,2922.0278,0.15996
2373,2920.09907,0.15892
2374,2918.17034,0.15763
2375,2916.2416,0.15577
2376,2914.31287,0.15319
2377,2912.38414,0.15024
2378,2910.45541,0.14752
2379,2908.52668,0.14532
2380,2906.59795,0.14354
2381,2904.66922,0.14195
2382,2902.74049,0.1404
2383,2900.81175,0.13891
2384,2898.88302,0.13757
2385,2896.95429,0.13632
2386,2895.02556,0.13507
2387,2893.09683,0.1338
2388,2891.1681,0.13254
2389,2889.23937,0.13134
2390,2887.31064,0.1302
2391,2885.3819,0.12914
2392,2883.45317,0.12812
2393,2881.52444,0.1271
2394,2879.59571,0.12613
2395,2877.66698,0.1253
2396,2875.73825,0.12466
2397,2873.80952,0.12413
2398,2871.88079,0.12352
2399,2869.95205,0.12275
2400,2868.02332,0.12198
2401,2866.09459,0.12139
2402,2864.16586,0.12104
2403,2862.23713,0.12092
2404,2860.3084,0.12096
2405,2858.37967,0.12122
2406,2856.45094,0.12185
2407,2854.5222,0.12283
2408,2852.59347,0.12356
2409,2850.66474,0.12307
2410,2848.73601,0.12075
2411,2846.80728,0.11709
2412,2844.87855,0.11319
2413,2842.94982,0.10983
2414,2841.02109,0.10716
2415,2839.09236,0.10499
2416,2837.16362,0.10307
2417,2835.23489,0.10134
2418,2833.30616,0.09983
2419,2831.37743,0.0985
2420,2829.4487,0.09723
2421,2827.51997,0.09599
2422,2825.59124,0.09487
2423,2823.66251,0.09386
2424,2821.73377,0.09291
2425,2819.80504,0.09203
2426,2817.87631,0.09121
2427,2815.94758,0.09037
2428,2814.01885,0.08948
2429,2812.09012,0.08861
2430,2810.16139,0.0878
2431,2808.23266,0.08693
2432,2806.30392,0.08607
2433,2804.37519,0.08529
2434,2802.44646,0.08452
2435,2800.51773,0.08372
2436,2798.589,0.08292
2437,2796.66027,0.08214
2438,2794.73154,0.08139
2439,2792.80281,0.08069
2440,2790.87407,0.08
2441,2788.94534,0.07926
2442,2787.01661,0.07847
2443,2785.08788,0.07773
2444,2783.15915,0.07706
2445,2781.23042,0.07642
2446,2779.30169,0.07578
2447,2777.37296,0.07512
2448,2775.44422,0.07446
2449,2773.51549,0.0738
2450,2771.58676,0.07309
2451,2769.65803,0.07233
2452,2767.7293,0.0716
2453,2765.80057,0.07101
2454,2763.87184,0.07047
2455,2761.94311,0.06983
2456,2760.01438,0.06914
2457,2758.08564,0.06851
2458,2756.15691,0.06793
2459,2754.22818,0.06732
2460,2752.29945,0.0667
2461,2750.37072,0.06611
2462,2748.44199,0.06554
2463,2746.51326,0.06492
2464,2744.58453,0.06424
2465,2742.65579,0.0636
2466,2740.72706,0.06303
2467,2738.79833,0.06247
2468,2736.8696,0.06188
2469,2734.94087,0.06129
2470,2733.01214,0.0607
2471,2731.08341,0.06017
2472,2729.15468,0.05967
2473,2727.22594,0.05918
2474,2725.29721,0.05861
2475,2723.36848,0.058
2476,2721.43975,0.05737
2477,2719.51102,0.05672
2478,2717.58229,0.05607
2479,2715.65356,0.05553
2480,2713.72483,0.05503
2481,2711.79609,0.05449
2482,2709.86736,0.05389
2483,2707.93863,0.05331
2484,2706.0099,0.05276
2485,2704.08117,0.0522
2486,2702.15244,0.05163
2487,2700.22371,0.05107
2488,2698.29498,0.05056
2489,2696.36624,0.05005
2490,2694.43751,0.04951
2491,2692.50878,0.04898
2492,2690.58005,0.0485
2493,2688.65132,0.04803
2494,2686.72259,0.04752
2495,2684.79386,0.04704
2496,2682.86513,0.04658
2497,2680.9364,0.04609
2498,2679.00766,0.0456
2499,2677.07893,0.04513
2500,2675.1502,0.04468
2501,2673.22147,0.04423
2502,2671.29274,0.04374
2503,2669.36401,0.04321
2504,2667.43528,0.04267
2505,2665.50655,0.04218
2506,2663.57781,0.04172
2507,2661.64908,0.04127
2508,2659.72035,0.04086
2509,2657.79162,0.04044
2510,2655.86289,0.03997
2511,2653.93416,0.03951
2512,2652.00543,0.03912
2513,2650.0767,0.0387
2514,2648.14796,0.0382
2515,2646.21923,0.03771
2516,2644.2905,0.03733
2517,2642.36177,0.03699
2518,2640.43304,0.03655
2519,2638.50431,0.03602
2520,2636.57558,0.03556
2521,2634.64685,0.03519
2522,2632.71811,0.03483
2523,2630.78938,0.03443
2524,2628.86065,0.03401
2525,2626.93192,0.03365
2526,2625.00319,0.03332
2527,2623.07446,0.03291
2528,2621.14573,0.03245
2529,2619.217,0.03205
2530,2617.28826,0.03167
2531,2615.35953,0.03124
2532,2613.4308,0.03082
2533,2611.50207,0.03048
2534,2609.57334,0.03017
2535,2607.64461,0.02978
2536,2605.71588,0.02934
2537,2603.78715,0.02893
2538,2601.85842,0.02858
2539,2599.92968,0.02822
2540,2598.00095,0.02785
2541,2596.07222,0.0275
2542,2594.14349,0.02719
2543,2592.21476,0.02689
2544,2590.28603,0.02652
2545,2588.3573,0.02614
2546,2586.42857,0.0258
2547,2584.49983,0.0255
2548,2582.5711,0.02521
2549,2580.64237,0.02489
2550,2578.71364,0.02452
2551,2576.78491,0.02419
2552,2574.85618,0.02393
2553,2572.92745,0.02368
2554,2570.99872,0.02338
2555,2569.06998,0.02305
2556,2567.14125,0.02276
2557,2565.21252,0.02246
2558,2563.28379,0.02214
2559,2561.35506,0.02185
2560,2559.42633,0.02153
2561,2557.4976,0.02118
2562,2555.56887,0.02085
2563,2553.64013,0.02061
2564,2551.7114,0.02036
2565,2549.78267,0.02012
2566,2547.85394,0.01992
2567,2545.92521,0.01974
2568,2543.99648,0.01952
2569,2542.06775,0.01929
2570,2540.13902,0.01906
2571,2538.21028,0.01887
2572,2536.28155,0.01868
2573,2534.35282,0.01846
2574,2532.42409,0.01823
2575,2530.49536,0.01802
2576,2528.56663,0.01781
2577,2526.6379,0.01761
2578,2524.70917,0.01742
2579,2522.78044,0.01718
2580,2520.8517,0.01691
2581,2518.92297,0.01673
2582,2516.99424,0.01658
2583,2515.06551,0.01635
2584,2513.13678,0.01609
2585,2511.20805,0.01588
2586,2509.27932,0.01571
2587,2507.35059,0.01548
2588,2505.42185,0.01521
2589,2503.49312,0.01498
2590,2501.56439,0.01479
2591,2499.63566,0.01461
2592,2497.70693,0.01441
2593,2495.7782,0.01416
2594,2493.84947,0.01391
2595,2491.92074,0.01368
2596,2489.992,0.01347
2597,2488.06327,0.01328
2598,2486.13454,0.01309
2599,2484.20581,0.01295
2600,2482.27708,0.01284
2601,2480.34835,0.01264
2602,2478.41962,0.01233
2603,2476.49089,0.01205
2604,2474.56215,0.01182
2605,2472.63342,0.01159
2606,2470.70469,0.01138
2607,2468.77596,0.01122
2608,2466.84723,0.01103
2609,2464.9185,0.01079
2610,2462.98977,0.01053
2611,2461.06104,0.01028
2612,2459.1323,0.01007
2613,2457.20357,0.00985
2614,2455.27484,0.00961
2615,2453.34611,0.00938
2616,2451.41738,0.00912
2617,2449.48865,0.00886
2618,2447.55992,0.00863
2619,2445.63119,0.00842
2620,2443.70246,0.00815
2621,2441.77372,0.00789
2622,2439.84499,0.00776
2623,2437.91626,0.00766
2624,2435.98753,0.00756
2625,2434.0588,0.00742
2626,2432.13007,0.00724
2627,2430.20134,0.00702
2628,2428.27261,0.0068
2629,2426.34387,0.00664
2630,2424.41514,0.00651
2631,2422.48641,0.00638
2632,2420.55768,0.00622
2633,2418.62895,0.00611
2634,2416.70022,0.00603
2635,2414.77149,0.00587
2636,2412.84276,0.00566
2637,2410.91402,0.00547
2638,2408.98529,0.00531
2639,2407.05656,0.00513
2640,2405.12783,0.00496
2641,2403.1991,0.00483
2642,2401.27037,0.00474
2643,2399.34164,0.00464
2644,2397.41291,0.0045
2645,2395.48417,0.00435
2646,2393.55544,0.00422
2647,2391.62671,0.0041
2648,2389.69798,0.00399
2649,2387.76925,0.0039
2650,2385.84052,0.00382
2651,2383.91179,0.00378
2652,2381.98306,0.00381
2653,2380.05432,0.00386
2654,2378.12559,0.00387
2655,2376.19686,0.00379
2656,2374.26813,0.00365
2657,2372.3394,0.00361
2658,2370.41067,0.00368
2659,2368.48194,0.00376
2660,2366.55321,0.00376
2661,2364.62448,0.00362
2662,2362.69574,0.00339
2663,2360.76701,0.00317
2664,2358.83828,0.00294
2665,2356.90955,0.0027
2666,2354.98082,0.00252
2667,2353.05209,0.00249
2668,2351.12336,0.00263
2669,2349.19463,0.00269
2670,2347.26589,0.00248
2671,2345.33716,0.00226
2672,2343.40843,0.00219
2673,2341.4797,0.00217
2674,2339.55097,0.00215
2675,2337.62224,0.00204
2676,2335.69351,0.00185
2677,2333.76478,0.00176
2678,2331.83604,0.00177
2679,2329.90731,0.00167
2680,2327.97858,0.00147
2681,2326.04985,0.00128
2682,2324.12112,0.00111
2683,2322.19239,0.00102
2684,2320.26366,0.00102
2685,2318.33493,0.00104
2686,2316.40619,0.00098
2687,2314.47746,0.00085
2688,2312.54873,0.00072
2689,2310.62,0.00065
2690,2308.69127,0.00061
2691,2306.76254,0.00057
2692,2304.83381,0.00053
2693,2302.90508,0.00049
2694,2300.97634,0.00044
2695,2299.04761,0.0004
2696,2297.11888,0.00037
2697,2295.19015,0.00031
2698,2293.26142,0.00025
2699,2291.33269,0.00024
2700,2289.40396,0.00023
2701,2287.47523,0.00018
2702,2285.5465,0.00011
2703,2283.61776,9e-05
2704,2281.68903,9e-05
2705,2279.7603,5e-05
2706,2277.83157,2e-05
2707,2275.90284,5e-05
2708,2273.97411,8e-05
2709,2272.04538,4e-05
2710,2270.11665,-3e-05
2711,2268.18791,-8e-05
2712,2266.25918,-8e-05
2713,2264.33045,-3e-05
2714,2262.40172,2e-05
2715,2260.47299,5e-05
2716,2258.54426,4e-05
2717,2256.61553,-2e-05
2718,2254.6868,-7e-05
2719,2252.75806,-7e-05
2720,2250.82933,-7e-05
2721,2248.9006,-0.00015
2722,2246.97187,-0.00016
2723,2245.04314,-0.00019
2724,2243.11441,-0.0002
2725,2241.18568,-0.00018
2726,2239.25695,-0.00013
2727,2237.32821,-7e-05
2728,2235.39948,-5e-05
2729,2233.47075,-7e-05
2730,2231.54202,-9e-05
2731,2229.61329,-0.0001
2732,2227.68456,-0.0001
2733,2225.75583,-0.0001
2734,2223.8271,-5e-05
2735,2221.89836,-0.0
2736,2219.96963,-5e-05
2737,2218.0409,-0.00011
2738,2216.11217,-0.00017
2739,2214.18344,-0.00025
2740,2212.25471,-0.00032
2741,2210.32598,-0.00037
2742,2208.39725,-0.00042
2743,2206.46852,-0.00049
2744,2204.53978,-0.00057
2745,2202.61105,-0.00065
2746,2200.68232,-0.0007
2747,2198.75359,-0.00075
2748,2196.82486,-0.00082
2749,2194.89613,-0.00091
2750,2192.9674,-0.00099
2751,2191.03867,-0.00104
2752,2189.10993,-0.00105
2753,2187.1812,-0.00107
2754,2185.25247,-0.00109
2755,2183.32374,-0.0011
2756,2181.39501,-0.00112
2757,2179.46628,-0.00114
2758,2177.53755,-0.00116
2759,2175.60882,-0.00119
2760,2173.68008,-0.00121
2761,2171.75135,-0.00125
2762,2169.82262,-0.00129
2763,2167.89389,-0.00131
2764,2165.96516,-0.00132
2765,2164.03643,-0.00136
2766,2162.1077,-0.00135
2767,2160.17897,-0.00132
2768,2158.25023,-0.00132
2769,2156.3215,-0.00133
2770,2154.39277,-0.00134
2771,2152.46404,-0.00136
2772,2150.53531,-0.00139
2773,2148.60658,-0.00147
2774,2146.67785,-0.00157
2775,2144.74912,-0.00165
